ClimateID,Date/Time,EventType,EventValue,P95_Threshold,ExtremeFlag
8204909,2003-03-04,Extreme Wind,119.0,104.0,1
8204909,2003-09-29,Extreme Wind,109.0,104.0,1
8204909,2003-11-08,Extreme Wind,122.0,104.0,1
8204909,2003-11-09,Extreme Wind,120.0,104.0,1
8204909,2003-11-13,Extreme Wind,111.0,104.0,1
8204909,2003-11-30,Extreme Wind,107.0,104.0,1
8204909,2003-12-02,Extreme Wind,122.0,104.0,1
8204909,2003-12-07,Extreme Wind,172.0,104.0,1
8204909,2003-12-15,Extreme Wind,120.0,104.0,1
8204909,2004-09-20,Extreme Wind,113.0,104.0,1
8204909,2004-10-11,Extreme Wind,104.0,104.0,1
8204909,2004-11-06,Extreme Wind,106.0,104.0,1
8204909,2004-11-16,Extreme Wind,104.0,104.0,1
8204909,2004-12-05,Extreme Wind,120.0,104.0,1
8204909,2004-12-06,Extreme Wind,117.0,104.0,1
8204909,2004-12-27,Extreme Wind,132.0,104.0,1
8204909,2005-01-17,Extreme Wind,111.0,104.0,1
8204909,2005-01-20,Extreme Wind,109.0,104.0,1
8204909,2005-01-24,Extreme Wind,104.0,104.0,1
8204909,2005-02-26,Extreme Wind,119.0,104.0,1
8204909,2005-10-04,Extreme Wind,106.0,104.0,1
8204909,2005-10-16,Extreme Wind,106.0,104.0,1
8204909,2005-10-25,Extreme Wind,106.0,104.0,1
8204909,2006-02-01,Extreme Wind,104.0,104.0,1
8204909,2006-02-17,Extreme Wind,106.0,104.0,1
8204909,2006-02-18,Extreme Wind,120.0,104.0,1
8204909,2006-12-22,Extreme Wind,106.0,104.0,1
8204909,2006-12-29,Extreme Wind,146.0,104.0,1
8204909,2007-01-16,Extreme Wind,109.0,104.0,1
8204909,2007-01-19,Extreme Wind,145.0,104.0,1
8204909,2007-01-20,Extreme Wind,115.0,104.0,1
8204909,2007-01-24,Extreme Wind,115.0,104.0,1
8204909,2007-01-26,Extreme Wind,115.0,104.0,1
8204909,2007-02-03,Extreme Wind,119.0,104.0,1
8204909,2007-02-04,Extreme Wind,107.0,104.0,1
8204909,2007-02-13,Extreme Wind,106.0,104.0,1
8204909,2007-02-15,Extreme Wind,109.0,104.0,1
8204909,2007-03-22,Extreme Wind,106.0,104.0,1
8204909,2007-08-09,Extreme Wind,106.0,104.0,1
8204909,2007-11-03,Extreme Wind,107.0,104.0,1
8204909,2007-11-04,Extreme Wind,128.0,104.0,1
8204909,2007-12-04,Extreme Wind,111.0,104.0,1
8204909,2007-12-08,Extreme Wind,113.0,104.0,1
8204909,2007-12-16,Extreme Wind,126.0,104.0,1
8204909,2007-12-17,Extreme Wind,130.0,104.0,1
8204909,2008-01-10,Extreme Wind,117.0,104.0,1
8204909,2008-01-18,Extreme Wind,113.0,104.0,1
8204909,2008-01-19,Extreme Wind,107.0,104.0,1
8204909,2008-02-02,Extreme Wind,167.0,104.0,1
8204909,2008-02-10,Extreme Wind,113.0,104.0,1
8204909,2008-02-12,Extreme Wind,106.0,104.0,1
8204909,2008-02-18,Extreme Wind,111.0,104.0,1
8204909,2008-03-02,Extreme Wind,111.0,104.0,1
8204909,2008-03-06,Extreme Wind,107.0,104.0,1
8204909,2008-03-17,Extreme Wind,111.0,104.0,1
8204909,2008-11-22,Extreme Wind,132.0,104.0,1
8204909,2008-11-27,Extreme Wind,106.0,104.0,1
8204909,2008-12-08,Extreme Wind,106.0,104.0,1
8204909,2008-12-22,Extreme Wind,148.0,104.0,1
8204909,2008-12-25,Extreme Wind,119.0,104.0,1
8204909,2009-01-03,Extreme Wind,109.0,104.0,1
8204909,2009-01-06,Extreme Wind,113.0,104.0,1
8204909,2009-01-08,Extreme Wind,122.0,104.0,1
8204909,2009-01-29,Extreme Wind,161.0,104.0,1
8204909,2009-02-23,Extreme Wind,109.0,104.0,1
8204909,2009-03-12,Extreme Wind,111.0,104.0,1
8204909,2009-08-30,Extreme Wind,130.0,104.0,1
8204909,2009-11-06,Extreme Wind,120.0,104.0,1
8204909,2010-03-24,Extreme Wind,122.0,104.0,1
8204909,2010-04-16,Extreme Wind,104.0,104.0,1
8204909,2010-09-04,Extreme Wind,130.0,104.0,1
8204909,2010-10-15,Extreme Wind,109.0,104.0,1
8204909,2010-10-30,Extreme Wind,104.0,104.0,1
8204909,2010-11-18,Extreme Wind,107.0,104.0,1
8204909,2010-12-06,Extreme Wind,104.0,104.0,1
8204909,2010-12-14,Extreme Wind,119.0,104.0,1
8204909,2010-12-15,Extreme Wind,111.0,104.0,1
8204909,2010-12-20,Extreme Wind,104.0,104.0,1
8204909,2010-12-21,Extreme Wind,117.0,104.0,1
8204909,2010-12-24,Extreme Wind,104.0,104.0,1
8204909,2010-12-27,Extreme Wind,119.0,104.0,1
8204909,2011-01-16,Extreme Wind,113.0,104.0,1
8204909,2011-01-21,Extreme Wind,117.0,104.0,1
8204909,2011-01-22,Extreme Wind,109.0,104.0,1
8204909,2011-01-24,Extreme Wind,128.0,104.0,1
8204909,2011-02-09,Extreme Wind,107.0,104.0,1
8204909,2011-02-11,Extreme Wind,117.0,104.0,1
8204909,2011-02-13,Extreme Wind,111.0,104.0,1
8204909,2011-02-14,Extreme Wind,107.0,104.0,1
8204909,2011-02-26,Extreme Wind,109.0,104.0,1
8204909,2011-02-28,Extreme Wind,106.0,104.0,1
8204909,2011-03-01,Extreme Wind,104.0,104.0,1
8204909,2011-04-01,Extreme Wind,109.0,104.0,1
8204909,2011-04-12,Extreme Wind,107.0,104.0,1
8204909,2011-04-17,Extreme Wind,106.0,104.0,1
8204909,2011-09-16,Extreme Wind,111.0,104.0,1
8204909,2011-10-05,Extreme Wind,120.0,104.0,1
8204909,2011-10-06,Extreme Wind,126.0,104.0,1
8204909,2011-10-26,Extreme Wind,130.0,104.0,1
8204909,2011-10-30,Extreme Wind,117.0,104.0,1
8204909,2011-11-12,Extreme Wind,106.0,104.0,1
8204909,2011-12-08,Extreme Wind,150.0,104.0,1
8204909,2011-12-16,Extreme Wind,107.0,104.0,1
8204909,2011-12-29,Extreme Wind,107.0,104.0,1
8204909,2012-01-14,Extreme Wind,120.0,104.0,1
8204909,2012-01-27,Extreme Wind,106.0,104.0,1
8204909,2012-01-28,Extreme Wind,109.0,104.0,1
8204909,2012-02-12,Extreme Wind,109.0,104.0,1
8204909,2012-10-11,Extreme Wind,115.0,104.0,1
8204909,2012-10-13,Extreme Wind,104.0,104.0,1
8204909,2012-12-23,Extreme Wind,104.0,104.0,1
8204909,2012-12-24,Extreme Wind,109.0,104.0,1
8204909,2012-12-27,Extreme Wind,113.0,104.0,1
8204909,2012-12-28,Extreme Wind,111.0,104.0,1
8204909,2012-12-30,Extreme Wind,106.0,104.0,1
8204909,2013-01-02,Extreme Wind,115.0,104.0,1
8204909,2013-02-05,Extreme Wind,119.0,104.0,1
8204909,2013-11-27,Extreme Wind,106.0,104.0,1
8204909,2013-12-04,Extreme Wind,109.0,104.0,1
8204909,2013-12-15,Extreme Wind,107.0,104.0,1
8204909,2013-12-18,Extreme Wind,107.0,104.0,1
8204909,2013-12-19,Extreme Wind,115.0,104.0,1
8204909,2014-01-04,Extreme Wind,109.0,104.0,1
8204909,2014-01-07,Extreme Wind,111.0,104.0,1
8204909,2014-01-26,Extreme Wind,122.0,104.0,1
8204909,2014-02-15,Extreme Wind,109.0,104.0,1
8204909,2014-02-16,Extreme Wind,137.0,104.0,1
8204909,2014-03-26,Extreme Wind,133.0,104.0,1
8204909,2014-04-08,Extreme Wind,104.0,104.0,1
8204909,2014-07-05,Extreme Wind,106.0,104.0,1
8204909,2014-11-08,Extreme Wind,128.0,104.0,1
8204909,2014-12-11,Extreme Wind,115.0,104.0,1
8204909,2015-01-05,Extreme Wind,113.0,104.0,1
8204909,2015-01-06,Extreme Wind,111.0,104.0,1
8204909,2015-01-24,Extreme Wind,111.0,104.0,1
8204909,2015-01-25,Extreme Wind,148.0,104.0,1
8204909,2015-02-02,Extreme Wind,104.0,104.0,1
8204909,2015-02-03,Extreme Wind,128.0,104.0,1
8204909,2015-02-15,Extreme Wind,124.0,104.0,1
8204909,2015-02-16,Extreme Wind,122.0,104.0,1
8204909,2015-02-24,Extreme Wind,111.0,104.0,1
8204909,2015-02-25,Extreme Wind,122.0,104.0,1
8204909,2015-02-26,Extreme Wind,119.0,104.0,1
8204909,2015-03-22,Extreme Wind,124.0,104.0,1
8204909,2015-04-04,Extreme Wind,117.0,104.0,1
8204909,2015-04-05,Extreme Wind,111.0,104.0,1
8204909,2015-10-10,Extreme Wind,107.0,104.0,1
8204909,2015-11-08,Extreme Wind,107.0,104.0,1
8204909,2015-11-27,Extreme Wind,106.0,104.0,1
8204909,2015-12-19,Extreme Wind,113.0,104.0,1
8204909,2015-12-20,Extreme Wind,106.0,104.0,1
8204909,2016-01-13,Extreme Wind,137.0,104.0,1
8204909,2016-01-14,Extreme Wind,122.0,104.0,1
8204909,2016-01-20,Extreme Wind,109.0,104.0,1
8204909,2016-01-29,Extreme Wind,107.0,104.0,1
8204909,2016-03-22,Extreme Wind,128.0,104.0,1
8204909,2016-03-29,Extreme Wind,119.0,104.0,1
8204909,2016-04-03,Extreme Wind,119.0,104.0,1
8204909,2016-04-04,Extreme Wind,113.0,104.0,1
8204909,2016-10-10,Extreme Wind,137.0,104.0,1
8204909,2016-10-24,Extreme Wind,106.0,104.0,1
8204909,2016-11-27,Extreme Wind,126.0,104.0,1
8204909,2016-12-01,Extreme Wind,107.0,104.0,1
8204909,2016-12-02,Extreme Wind,107.0,104.0,1
8204909,2016-12-18,Extreme Wind,113.0,104.0,1
8204909,2016-12-30,Extreme Wind,139.0,104.0,1
8204909,2017-01-04,Extreme Wind,119.0,104.0,1
8204909,2017-01-05,Extreme Wind,109.0,104.0,1
8204909,2017-01-13,Extreme Wind,117.0,104.0,1
8204909,2017-01-25,Extreme Wind,120.0,104.0,1
8204909,2017-01-26,Extreme Wind,107.0,104.0,1
8204909,2017-02-07,Extreme Wind,106.0,104.0,1
8204909,2017-02-10,Extreme Wind,119.0,104.0,1
8204909,2017-02-16,Extreme Wind,111.0,104.0,1
8204909,2017-03-05,Extreme Wind,104.0,104.0,1
8204909,2017-03-11,Extreme Wind,107.0,104.0,1
8204909,2017-03-14,Extreme Wind,104.0,104.0,1
8204909,2017-03-15,Extreme Wind,111.0,104.0,1
8204909,2017-06-11,Extreme Wind,109.0,104.0,1
8204909,2017-11-11,Extreme Wind,107.0,104.0,1
8204909,2017-11-17,Extreme Wind,109.0,104.0,1
8204909,2017-11-23,Extreme Wind,146.0,104.0,1
8204909,2017-12-13,Extreme Wind,104.0,104.0,1
8204909,2017-12-24,Extreme Wind,104.0,104.0,1
8204909,2017-12-25,Extreme Wind,154.0,104.0,1
8204909,2017-12-26,Extreme Wind,115.0,104.0,1
8204909,2017-12-31,Extreme Wind,106.0,104.0,1
8204909,2018-01-04,Extreme Wind,135.0,104.0,1
8204909,2018-01-06,Extreme Wind,113.0,104.0,1
8204909,2018-01-07,Extreme Wind,106.0,104.0,1
8204909,2018-01-31,Extreme Wind,106.0,104.0,1
8204909,2018-02-05,Extreme Wind,107.0,104.0,1
8204909,2018-03-09,Extreme Wind,109.0,104.0,1
8204909,2018-03-14,Extreme Wind,113.0,104.0,1
8204909,2018-04-14,Extreme Wind,124.0,104.0,1
8204909,2018-05-05,Extreme Wind,107.0,104.0,1
8204909,2022-09-23,Extreme Wind,118.0,104.0,1
8204909,2022-09-24,Extreme Wind,158.0,104.0,1
8204909,2022-11-08,Extreme Wind,113.0,104.0,1
8204909,2022-11-14,Extreme Wind,121.0,104.0,1
8204909,2022-11-17,Extreme Wind,106.0,104.0,1
8204909,2022-11-20,Extreme Wind,114.0,104.0,1
8204909,2022-11-21,Extreme Wind,134.0,104.0,1
8204909,2022-11-24,Extreme Wind,119.0,104.0,1
8204909,2022-12-01,Extreme Wind,111.0,104.0,1
8204909,2022-12-13,Extreme Wind,119.0,104.0,1
8204909,2022-12-14,Extreme Wind,124.0,104.0,1
8204909,2022-12-23,Extreme Wind,136.0,104.0,1
8204909,2022-12-24,Extreme Wind,130.0,104.0,1
8204909,2023-01-26,Extreme Wind,138.0,104.0,1
8204909,2023-02-03,Extreme Wind,109.0,104.0,1
8204909,2023-02-04,Extreme Wind,147.0,104.0,1
8204909,2023-02-10,Extreme Wind,110.0,104.0,1
8204909,2023-03-20,Extreme Wind,107.0,104.0,1
8204909,2023-05-13,Extreme Wind,108.0,104.0,1
8204909,2023-10-08,Extreme Wind,107.0,104.0,1
8204909,2023-11-27,Extreme Wind,111.0,104.0,1
8204909,2023-11-28,Extreme Wind,117.0,104.0,1
8204909,2023-12-21,Extreme Wind,119.0,104.0,1
8204909,2023-12-22,Extreme Wind,116.0,104.0,1
8204909,2024-01-10,Extreme Wind,128.0,104.0,1
8204909,2024-01-13,Extreme Wind,105.0,104.0,1
8204909,2024-01-14,Extreme Wind,107.0,104.0,1
8204909,2024-01-16,Extreme Wind,104.0,104.0,1
8204909,2024-01-18,Extreme Wind,125.0,104.0,1
8204909,2024-01-19,Extreme Wind,124.0,104.0,1
8204909,2024-01-23,Extreme Wind,104.0,104.0,1
8204909,2024-03-10,Extreme Wind,105.0,104.0,1
8204909,2024-03-11,Extreme Wind,119.0,104.0,1
8204909,2024-11-06,Extreme Wind,110.0,104.0,1
8204909,2024-11-23,Extreme Wind,122.0,104.0,1
8204909,2024-11-29,Extreme Wind,119.0,104.0,1
8204909,2024-12-05,Extreme Wind,113.0,104.0,1
8204909,2024-12-21,Extreme Wind,112.0,104.0,1
8204909,2025-02-13,Extreme Wind,105.0,104.0,1
8204909,2025-02-14,Extreme Wind,122.0,104.0,1
8204909,2025-02-15,Extreme Wind,123.0,104.0,1
8204909,2025-02-18,Extreme Wind,108.0,104.0,1
8403389,2009-09-07,Extreme Wind,91.0,82.0,1
8403389,2009-10-31,Extreme Wind,115.0,82.0,1
8403389,2009-11-01,Extreme Wind,119.0,82.0,1
8403389,2009-11-14,Extreme Wind,91.0,82.0,1
8403389,2009-11-30,Extreme Wind,96.0,82.0,1
8403389,2009-12-02,Extreme Wind,102.0,82.0,1
8403389,2009-12-03,Extreme Wind,91.0,82.0,1
8403389,2009-12-16,Extreme Wind,89.0,82.0,1
8403389,2010-01-03,Extreme Wind,96.0,82.0,1
8403389,2010-01-04,Extreme Wind,95.0,82.0,1
8403389,2010-01-26,Extreme Wind,85.0,82.0,1
8403389,2010-02-06,Extreme Wind,82.0,82.0,1
8403389,2010-02-12,Extreme Wind,104.0,82.0,1
8403389,2010-03-02,Extreme Wind,82.0,82.0,1
8403389,2010-05-12,Extreme Wind,85.0,82.0,1
8403389,2010-06-11,Extreme Wind,83.0,82.0,1
8403389,2010-09-06,Extreme Wind,83.0,82.0,1
8403389,2010-09-10,Extreme Wind,82.0,82.0,1
8403389,2010-09-27,Extreme Wind,83.0,82.0,1
8403389,2010-12-27,Extreme Wind,82.0,82.0,1
8403389,2011-01-19,Extreme Wind,87.0,82.0,1
8403389,2011-01-20,Extreme Wind,91.0,82.0,1
8403389,2011-03-19,Extreme Wind,89.0,82.0,1
8403389,2011-04-06,Extreme Wind,85.0,82.0,1
8403389,2011-06-22,Extreme Wind,83.0,82.0,1
8403389,2013-05-07,Extreme Wind,83.0,82.0,1
8403389,2013-05-29,Extreme Wind,85.0,82.0,1
8403389,2013-09-09,Extreme Wind,83.0,82.0,1
8403389,2013-09-18,Extreme Wind,83.0,82.0,1
8403389,2013-11-01,Extreme Wind,89.0,82.0,1
8403389,2013-12-05,Extreme Wind,85.0,82.0,1
8403389,2014-01-06,Extreme Wind,87.0,82.0,1
8403389,2014-01-08,Extreme Wind,96.0,82.0,1
8403389,2014-01-21,Extreme Wind,96.0,82.0,1
8403389,2014-01-22,Extreme Wind,85.0,82.0,1
8403389,2014-01-26,Extreme Wind,100.0,82.0,1
8403389,2014-01-27,Extreme Wind,104.0,82.0,1
8403389,2014-02-14,Extreme Wind,111.0,82.0,1
8403389,2014-02-15,Extreme Wind,83.0,82.0,1
8403389,2014-02-16,Extreme Wind,122.0,82.0,1
8403389,2014-02-17,Extreme Wind,96.0,82.0,1
8403389,2014-03-04,Extreme Wind,82.0,82.0,1
8403389,2014-03-26,Extreme Wind,128.0,82.0,1
8403389,2014-04-09,Extreme Wind,85.0,82.0,1
8403389,2014-09-12,Extreme Wind,82.0,82.0,1
8403389,2014-09-22,Extreme Wind,85.0,82.0,1
8403389,2014-09-28,Extreme Wind,82.0,82.0,1
8403389,2014-10-27,Extreme Wind,91.0,82.0,1
8403389,2014-11-18,Extreme Wind,82.0,82.0,1
8403389,2014-11-26,Extreme Wind,82.0,82.0,1
8403389,2014-12-19,Extreme Wind,95.0,82.0,1
8403389,2015-01-20,Extreme Wind,83.0,82.0,1
8403389,2015-03-22,Extreme Wind,91.0,82.0,1
8403389,2015-04-14,Extreme Wind,89.0,82.0,1
8403389,2016-03-04,Extreme Wind,82.0,82.0,1
8403389,2016-03-06,Extreme Wind,82.0,82.0,1
8403389,2016-03-24,Extreme Wind,85.0,82.0,1
8403389,2016-03-30,Extreme Wind,87.0,82.0,1
8403389,2016-04-02,Extreme Wind,85.0,82.0,1
8403389,2016-04-20,Extreme Wind,91.0,82.0,1
8403389,2016-09-12,Extreme Wind,91.0,82.0,1
8403389,2016-12-17,Extreme Wind,83.0,82.0,1
8403389,2017-01-05,Extreme Wind,85.0,82.0,1
8403389,2017-01-06,Extreme Wind,91.0,82.0,1
8403389,2017-03-16,Extreme Wind,82.0,82.0,1
8403389,2017-03-31,Extreme Wind,82.0,82.0,1
8403389,2017-05-20,Extreme Wind,89.0,82.0,1
8403389,2017-05-21,Extreme Wind,91.0,82.0,1
8403389,2017-07-07,Extreme Wind,85.0,82.0,1
8403389,2017-09-23,Extreme Wind,83.0,82.0,1
8403389,2017-10-01,Extreme Wind,91.0,82.0,1
8403389,2017-11-04,Extreme Wind,85.0,82.0,1
8403389,2017-11-23,Extreme Wind,85.0,82.0,1
8403389,2017-12-13,Extreme Wind,91.0,82.0,1
8403389,2017-12-15,Extreme Wind,91.0,82.0,1
8403389,2018-01-05,Extreme Wind,87.0,82.0,1
8403389,2018-01-30,Extreme Wind,82.0,82.0,1
8403389,2018-04-05,Extreme Wind,82.0,82.0,1
8403389,2018-04-06,Extreme Wind,91.0,82.0,1
8403389,2018-07-09,Extreme Wind,85.0,82.0,1
8403389,2018-11-14,Extreme Wind,104.0,82.0,1
8403389,2018-11-15,Extreme Wind,105.0,82.0,1
8403389,2018-11-21,Extreme Wind,84.0,82.0,1
8403389,2018-12-19,Extreme Wind,91.0,82.0,1
8403389,2018-12-20,Extreme Wind,84.0,82.0,1
8403389,2019-01-06,Extreme Wind,111.0,82.0,1
8403389,2019-01-07,Extreme Wind,111.0,82.0,1
8403389,2019-01-25,Extreme Wind,107.0,82.0,1
8403389,2019-01-28,Extreme Wind,87.0,82.0,1
8403389,2019-02-10,Extreme Wind,85.0,82.0,1
8403389,2019-02-18,Extreme Wind,85.0,82.0,1
8403389,2019-03-05,Extreme Wind,84.0,82.0,1
8403389,2019-03-11,Extreme Wind,87.0,82.0,1
8403389,2019-03-17,Extreme Wind,100.0,82.0,1
8403389,2019-03-20,Extreme Wind,89.0,82.0,1
8403389,2019-03-24,Extreme Wind,84.0,82.0,1
8403389,2019-04-01,Extreme Wind,89.0,82.0,1
8403389,2019-04-02,Extreme Wind,98.0,82.0,1
8403389,2019-04-03,Extreme Wind,91.0,82.0,1
8403389,2019-04-04,Extreme Wind,91.0,82.0,1
8403389,2019-04-05,Extreme Wind,85.0,82.0,1
8403389,2019-04-16,Extreme Wind,89.0,82.0,1
8403389,2019-04-17,Extreme Wind,93.0,82.0,1
8403389,2019-06-03,Extreme Wind,89.0,82.0,1
8403389,2019-09-05,Extreme Wind,84.0,82.0,1
8403389,2019-09-08,Extreme Wind,94.0,82.0,1
8403389,2019-09-22,Extreme Wind,87.0,82.0,1
8403389,2019-11-02,Extreme Wind,87.0,82.0,1
8403389,2019-11-06,Extreme Wind,104.0,82.0,1
8403389,2019-11-07,Extreme Wind,109.0,82.0,1
8403389,2019-11-16,Extreme Wind,84.0,82.0,1
8403389,2019-11-29,Extreme Wind,98.0,82.0,1
8403389,2019-11-30,Extreme Wind,113.0,82.0,1
8403389,2019-12-15,Extreme Wind,87.0,82.0,1
8403389,2019-12-20,Extreme Wind,84.0,82.0,1
8403389,2020-01-17,Extreme Wind,109.0,82.0,1
8403389,2020-01-18,Extreme Wind,84.0,82.0,1
8403389,2020-02-06,Extreme Wind,84.0,82.0,1
8403389,2020-02-21,Extreme Wind,85.0,82.0,1
8403389,2020-03-14,Extreme Wind,96.0,82.0,1
8403389,2020-03-21,Extreme Wind,115.0,82.0,1
8403389,2020-03-27,Extreme Wind,96.0,82.0,1
8403389,2020-03-31,Extreme Wind,96.0,82.0,1
8403389,2020-08-06,Extreme Wind,84.0,82.0,1
8403389,2020-09-08,Extreme Wind,87.0,82.0,1
8403389,2020-09-17,Extreme Wind,91.0,82.0,1
8403389,2020-09-30,Extreme Wind,84.0,82.0,1
8403389,2020-11-10,Extreme Wind,98.0,82.0,1
8403389,2020-11-12,Extreme Wind,89.0,82.0,1
8403389,2020-12-22,Extreme Wind,100.0,82.0,1
8403389,2021-03-02,Extreme Wind,87.0,82.0,1
8403389,2021-03-29,Extreme Wind,91.0,82.0,1
8403389,2021-03-30,Extreme Wind,85.0,82.0,1
8403389,2021-04-27,Extreme Wind,85.0,82.0,1
8403389,2021-05-25,Extreme Wind,84.0,82.0,1
8403389,2021-09-11,Extreme Wind,91.0,82.0,1
8403389,2021-11-30,Extreme Wind,93.0,82.0,1
8403389,2021-12-07,Extreme Wind,115.0,82.0,1
8403389,2021-12-12,Extreme Wind,102.0,82.0,1
8403389,2021-12-13,Extreme Wind,89.0,82.0,1
8403389,2022-01-08,Extreme Wind,96.0,82.0,1
8403389,2022-01-15,Extreme Wind,100.0,82.0,1
8403389,2022-01-16,Extreme Wind,102.0,82.0,1
8403389,2022-01-18,Extreme Wind,89.0,82.0,1
8403389,2022-01-29,Extreme Wind,109.0,82.0,1
8403389,2022-01-30,Extreme Wind,107.0,82.0,1
8403389,2022-02-24,Extreme Wind,89.0,82.0,1
8403389,2022-03-08,Extreme Wind,85.0,82.0,1
8403389,2022-03-12,Extreme Wind,89.0,82.0,1
8403389,2022-03-13,Extreme Wind,126.0,82.0,1
8403389,2022-06-11,Extreme Wind,96.0,82.0,1
8403389,2022-06-17,Extreme Wind,84.0,82.0,1
8403389,2022-07-04,Extreme Wind,84.0,82.0,1
8403389,2022-07-13,Extreme Wind,85.0,82.0,1
8403389,2022-10-29,Extreme Wind,85.0,82.0,1
8403389,2022-11-07,Extreme Wind,107.0,82.0,1
8403389,2022-11-21,Extreme Wind,87.0,82.0,1
8403389,2022-11-24,Extreme Wind,104.0,82.0,1
8403389,2022-12-24,Extreme Wind,93.0,82.0,1
8403389,2023-01-24,Extreme Wind,96.0,82.0,1
8403389,2023-01-26,Extreme Wind,104.0,82.0,1
8403389,2023-01-27,Extreme Wind,93.0,82.0,1
8403389,2023-02-04,Extreme Wind,84.0,82.0,1
8403389,2023-02-16,Extreme Wind,85.0,82.0,1
8403389,2023-02-17,Extreme Wind,93.0,82.0,1
8403389,2023-03-19,Extreme Wind,87.0,82.0,1
8403389,2023-03-20,Extreme Wind,85.0,82.0,1
8403389,2023-05-21,Extreme Wind,85.0,82.0,1
8403389,2023-10-16,Extreme Wind,89.0,82.0,1
8403389,2023-10-29,Extreme Wind,84.0,82.0,1
8403389,2023-11-09,Extreme Wind,89.0,82.0,1
8403389,2023-11-19,Extreme Wind,85.0,82.0,1
8403389,2023-11-28,Extreme Wind,93.0,82.0,1
8403389,2023-12-17,Extreme Wind,89.0,82.0,1
8403389,2023-12-18,Extreme Wind,94.0,82.0,1
8403389,2023-12-19,Extreme Wind,84.0,82.0,1
8403389,2023-12-21,Extreme Wind,109.0,82.0,1
8403389,2023-12-22,Extreme Wind,111.0,82.0,1
8403389,2024-01-18,Extreme Wind,98.0,82.0,1
8403389,2024-01-24,Extreme Wind,89.0,82.0,1
8403389,2024-01-25,Extreme Wind,87.0,82.0,1
8403389,2024-03-12,Extreme Wind,84.0,82.0,1
8403389,2024-03-24,Extreme Wind,105.0,82.0,1
8403389,2024-04-23,Extreme Wind,111.0,82.0,1
8403389,2024-07-29,Extreme Wind,91.0,82.0,1
8403389,2024-08-31,Extreme Wind,84.0,82.0,1
8403389,2024-10-23,Extreme Wind,117.0,82.0,1
8403389,2024-10-24,Extreme Wind,100.0,82.0,1
8403389,2024-11-20,Extreme Wind,84.0,82.0,1
8403389,2024-11-21,Extreme Wind,84.0,82.0,1
8403389,2024-11-24,Extreme Wind,84.0,82.0,1
8403389,2024-11-25,Extreme Wind,87.0,82.0,1
8403389,2024-12-05,Extreme Wind,96.0,82.0,1
8403389,2024-12-06,Extreme Wind,141.0,82.0,1
8403389,2024-12-09,Extreme Wind,89.0,82.0,1
8403389,2024-12-21,Extreme Wind,87.0,82.0,1
8403389,2025-01-02,Extreme Wind,89.0,82.0,1
8403389,2025-01-05,Extreme Wind,105.0,82.0,1
8403389,2025-01-06,Extreme Wind,85.0,82.0,1
8403389,2025-01-09,Extreme Wind,118.0,82.0,1
8403389,2025-01-29,Extreme Wind,96.0,82.0,1
8403389,2025-02-26,Extreme Wind,89.0,82.0,1
8403389,2025-03-08,Extreme Wind,89.0,82.0,1
8403389,2025-04-10,Extreme Wind,94.0,82.0,1
8403389,2025-04-14,Extreme Wind,96.0,82.0,1
8403389,2025-04-15,Extreme Wind,91.0,82.0,1
8403389,2025-05-06,Extreme Wind,104.0,82.0,1
8403389,2025-05-12,Extreme Wind,87.0,82.0,1
8403389,2025-10-03,Extreme Wind,85.0,82.0,1
8403389,2025-11-11,Extreme Wind,104.0,82.0,1
8403389,2025-11-12,Extreme Wind,91.0,82.0,1
8403389,2025-12-15,Extreme Wind,113.0,82.0,1
8403389,2025-12-20,Extreme Wind,100.0,82.0,1
8403389,2025-12-25,Extreme Wind,128.0,82.0,1
8403389,2025-12-26,Extreme Wind,113.0,82.0,1
8403389,2025-12-27,Extreme Wind,107.0,82.0,1
8403389,2026-01-12,Extreme Wind,128.0,82.0,1
8403389,2026-01-15,Extreme Wind,89.0,82.0,1
8403389,2026-01-17,Extreme Wind,109.0,82.0,1
8403389,2026-01-21,Extreme Wind,94.0,82.0,1
8403389,2026-02-21,Extreme Wind,91.0,82.0,1
8403389,2026-03-07,Extreme Wind,96.0,82.0,1
8403389,2026-03-10,Extreme Wind,89.0,82.0,1
8403389,2026-03-17,Extreme Wind,85.0,82.0,1
8403389,2026-03-18,Extreme Wind,85.0,82.0,1
8403389,2026-03-27,Extreme Wind,85.0,82.0,1
8403389,2026-04-10,Extreme Wind,85.0,82.0,1
8403505,2012-09-11,Extreme Wind,133.0,92.0,1
8403505,2013-11-01,Extreme Wind,107.0,92.0,1
8403505,2013-11-02,Extreme Wind,104.0,92.0,1
8403505,2013-11-28,Extreme Wind,100.0,92.0,1
8403505,2013-12-04,Extreme Wind,102.0,92.0,1
8403505,2014-01-04,Extreme Wind,111.0,92.0,1
8403505,2014-01-07,Extreme Wind,100.0,92.0,1
8403505,2014-01-12,Extreme Wind,117.0,92.0,1
8403505,2014-01-15,Extreme Wind,106.0,92.0,1
8403505,2014-01-23,Extreme Wind,117.0,92.0,1
8403505,2014-01-26,Extreme Wind,106.0,92.0,1
8403505,2014-01-27,Extreme Wind,93.0,92.0,1
8403505,2014-02-14,Extreme Wind,104.0,92.0,1
8403505,2014-02-15,Extreme Wind,126.0,92.0,1
8403505,2014-02-16,Extreme Wind,117.0,92.0,1
8403505,2014-02-17,Extreme Wind,109.0,92.0,1
